celda,origen,plano,bin,ancla,n_semillas,frac_lcc_inicial,media_nulo_uniforme,desvio_nulo_uniforme,z,p_empirico
gene_a_disease,Gene,disease,medio,8573,7,0.17647058823529413,0.059411764705882365,0.005852867277097764,20.00025252365832,0.0
gene_a_disease,Gene,disease,medio,2919,7,0.2,0.10060000000000002,0.007722693830523128,12.871156384205216,0.006
gene_a_disease,Gene,disease,medio,11197,9,0.2,0.10040000000000002,0.0063118935352238035,15.77973383805949,0.004
gene_a_disease,Gene,disease,medio,2254,10,0.21428571428571427,0.07207142857142855,0.0067457469594416515,21.082066458961407,0.0
gene_a_disease,Gene,disease,medio,3897,8,0.2222222222222222,0.11166666666666672,0.007837075544258824,14.106735979665876,0.005
gene_a_disease,Gene,disease,medio,3912,7,0.1,0.10040000000000002,0.006311893535223802,-0.06337242505244958,1.0
gene_a_disease,Gene,disease,medio,688,8,0.2,0.10060000000000002,0.00892412460692924,11.138347387352672,0.005
gene_a_disease,Gene,disease,medio,95,7,0.25,0.125625,0.00881670998729118,14.106735979665883,0.005
gene_a_disease,Gene,disease,medio,10128,9,0.8888888888888888,0.11133333333333337,0.004964068423041927,156.63675221444225,0.0
gene_a_disease,Gene,disease,medio,6792,8,0.18181818181818182,0.09190909090909091,0.009482040440173773,9.48204044017378,0.011
gene_a_disease,Gene,disease,medio,5187,7,0.125,0.12525,0.005584576975922169,-0.04476614810358456,1.0
gene_a_disease,Gene,disease,medio,3659,10,0.4166666666666667,0.08399999999999999,0.007423685817106695,44.811522855680344,0.0
gene_a_disease,Gene,disease,medio,4897,8,0.3333333333333333,0.1115555555555556,0.007013215039137553,31.622840101171448,0.0
gene_a_disease,Gene,disease,medio,91752,8,0.16666666666666666,0.08383333333333332,0.006435578192102608,12.871156384205216,0.006
gene_a_disease,Gene,disease,medio,1152,10,0.25,0.08466666666666664,0.010456258094238747,15.811902483970794,0.0
gene_a_disease,Gene,disease,medio,8216,7,0.05,0.051100000000000007,0.0073341666193235625,-0.14998295745038007,1.0
gene_a_disease,Gene,disease,medio,885,7,0.08333333333333333,0.08408333333333332,0.007870038119348596,-0.09529814069846772,1.0
gene_a_disease,Gene,disease,medio,57016,8,0.3,0.10100000000000003,0.009949874371066198,20.000252523658318,0.0
gene_a_disease,Gene,disease,medio,11277,8,0.06666666666666667,0.06720000000000001,0.005938948653685357,-0.08980265101338925,1.0
gene_a_disease,Gene,disease,medio,6662,9,0.16666666666666666,0.05683333333333335,0.008327961231394208,13.188501997258433,0.0
gene_a_disease,Gene,disease,medio,3785,7,0.17647058823529413,0.05982352941176471,0.00760417841793344,15.339863481955248,0.0
gene_a_disease,Gene,disease,medio,4869,8,0.16666666666666666,0.08466666666666665,0.011100550536897806,7.387021006519914,0.015
gene_a_disease,Gene,disease,medio,51176,7,0.375,0.126125,0.011805057179022894,21.082066458961396,0.0
gene_a_disease,Gene,disease,medio,3575,8,0.2727272727272727,0.09136363636363636,0.006412152718029948,28.284360079832595,0.0
gene_a_disease,Gene,disease,medio,3714,7,0.2727272727272727,0.09118181818181817,0.0049718214232273876,36.51487836978804,0.0
gene_a_disease,Gene,disease,medio,3762,7,0.3333333333333333,0.08408333333333332,0.007870038119348596,31.67074875879133,0.0
gene_a_disease,Gene,disease,medio,6320,7,0.14285714285714285,0.14299999999999993,0.004515280179794034,-0.03163859985840347,1.0
gene_a_disease,Gene,disease,medio,406913,7,0.42857142857142855,0.14328571428571424,0.007812862236500183,36.514878369788036,0.0
gene_a_disease,Gene,disease,medio,1081,7,0.1111111111111111,0.11144444444444448,0.006076670628389028,-0.054854599453870535,1.0
gene_a_disease,Gene,disease,medio,4170,7,0.2,0.10020000000000001,0.004467661580737735,22.338307903688676,0.002
gene_a_disease,Gene,disease,medio,3014,7,0.375,0.125375,0.0068362544569376595,36.514878369788036,0.0
gene_a_disease,Gene,disease,medio,4041,8,0.16666666666666666,0.08408333333333332,0.007870038119348596,10.493384159131464,0.009
gene_a_disease,Gene,disease,medio,100131801,9,0.1,0.10070000000000001,0.008337265738837885,-0.0839603800487206,1.0
gene_a_disease,Gene,disease,medio,1184,8,0.125,0.0636875,0.008532795189737064,7.1855117387259515,0.019
gene_a_disease,Gene,disease,medio,6098,7,0.375,0.125375,0.0068362544569376595,36.514878369788036,0.0
gene_a_disease,Gene,disease,medio,288,7,0.13333333333333333,0.06753333333333333,0.007551600271907053,8.71338492912352,0.013
gene_a_disease,Gene,disease,medio,4835,7,0.3333333333333333,0.1115555555555556,0.007013215039137552,31.62284010117145,0.0
gene_a_disease,Gene,disease,alto,4143,11,0.2,0.0674,0.006953496322794105,19.06954341304918,0.0
gene_a_disease,Gene,disease,alto,6716,14,0.1111111111111111,0.05650000000000002,0.007181724061381581,7.604178417933436,0.017
gene_a_disease,Gene,disease,alto,6337,10,0.10526315789473684,0.05378947368421051,0.007720175388761643,6.667424199385058,0.022
gene_a_disease,Gene,disease,alto,27232,13,0.26666666666666666,0.06773333333333335,0.008365006475390999,23.781611397262512,0.0
gene_a_disease,Gene,disease,alto,7099,34,0.08333333333333333,0.023312499999999996,0.0069359357595865255,8.653602832231448,0.0
gene_a_disease,Gene,disease,alto,2705,14,0.17647058823529413,0.05964705882352942,0.006911201478929184,16.903505095016452,0.0
gene_a_disease,Gene,disease,alto,6648,134,0.13496932515337423,0.011662576687116566,0.003625341239173965,34.0124529889366,0.0
gene_a_disease,Gene,disease,alto,2697,23,0.08108108108108109,0.028864864864864868,0.006910467811674329,7.556104396869308,0.001
gene_a_disease,Gene,disease,alto,546,16,0.17647058823529413,0.06000000000000001,0.00823529411764706,14.142857142857142,0.0
gene_a_disease,Gene,disease,alto,3845,97,0.1968503937007874,0.01300787401574803,0.00473028506024674,38.86499805900701,0.0
gene_a_disease,Gene,disease,alto,627,19,0.06976744186046512,0.026116279069767438,0.007916239444603367,5.514128658709965,0.004
gene_a_disease,Gene,disease,alto,4313,46,0.09615384615384616,0.021846153846153838,0.0069205123455030665,10.73731085184427,0.0
gene_a_disease,Gene,disease,alto,51129,11,0.5,0.08374999999999999,0.005877806658194119,70.81723238033275,0.0
gene_a_disease,Gene,disease,alto,672,28,0.3902439024390244,0.026804878048780494,0.0074459783570884515,48.81011023141852,0.0
gene_a_disease,Gene,disease,alto,2261,30,0.0975609756097561,0.026707317073170735,0.007234287780470191,9.794144314781496,0.0
gene_a_disease,Gene,disease,alto,5465,25,0.15789473684210525,0.029078947368421048,0.008320743028295987,15.481284428040379,0.0
gene_a_disease,Gene,disease,alto,5111,17,0.25,0.05100000000000002,0.007000000000000001,28.428571428571423,0.0
gene_a_disease,Gene,disease,alto,7415,10,0.3125,0.0631875,0.006518902802619472,38.24454935879999,0.0
gene_a_disease,Gene,disease,alto,1432,13,0.1111111111111111,0.05661111111111113,0.0075847068353218335,7.185511738725948,0.019
gene_a_disease,Gene,disease,alto,3689,16,0.2631578947368421,0.053631578947368405,0.007185511738725951,29.159553753178386,0.0
gene_a_disease,Gene,disease,alto,1436,13,0.26666666666666666,0.06726666666666667,0.006296030495478875,31.670748758791337,0.0
gene_a_disease,Gene,disease,alto,43,22,0.1111111111111111,0.03844444444444444,0.007081342010094072,10.261708382829728,0.0
gene_a_disease,Gene,disease,alto,7273,15,0.06451612903225806,0.03367741935483869,0.0066159709642809135,4.661252270288827,0.044
gene_a_disease,Gene,disease,alto,581,24,0.1111111111111111,0.03844444444444444,0.007081342010094072,10.261708382829728,0.0
gene_a_disease,Gene,disease,alto,6285,12,0.23809523809523808,0.04923809523809524,0.008888832199365714,21.246564072907038,0.0
gene_a_disease,Gene,disease,alto,1544,20,0.12,0.04148,0.007550470184034898,10.399352369608282,0.0
gene_a_disease,Gene,disease,alto,5595,28,0.1111111111111111,0.02969444444444445,0.007149149565240108,11.388300933375735,0.0
gene_a_disease,Gene,disease,alto,4297,22,0.08333333333333333,0.029416666666666674,0.006545130599758971,8.237676215147207,0.0
gene_a_disease,Gene,disease,alto,3039,18,0.19047619047619047,0.049142857142857155,0.00838095238095238,16.863636363636363,0.0
gene_a_disease,Gene,disease,alto,1832,13,0.3157894736842105,0.05394736842105262,0.008217102629471574,31.865502607212346,0.0
gene_a_disease,Gene,disease,alto,5395,19,0.17391304347826086,0.044521739130434765,0.006654304859029215,19.44475149380258,0.0
gene_a_disease,Gene,disease,alto,836,23,0.10714285714285714,0.037428571428571415,0.00763450812336422,9.131470500494464,0.0
gene_a_disease,Gene,disease,alto,3082,28,0.1,0.027375000000000007,0.007330373455697874,9.907407915697506,0.0
gene_a_disease,Gene,disease,alto,5054,23,0.10344827586206896,0.036620689655172414,0.008734149904489976,7.651298287489021,0.003
gene_a_disease,Gene,disease,alto,1392,13,0.05714285714285714,0.030828571428571438,0.007915832752355578,3.3242599404914346,0.077
gene_a_disease,Gene,disease,alto,3569,98,0.046153846153846156,0.013100000000000002,0.004759238912850016,6.945195809481277,0.001
gene_a_disease,Gene,disease,alto,4953,12,0.21428571428571427,0.07228571428571427,0.007777518622180687,18.257751205510527,0.0
gene_a_disease,Gene,disease,alto,2072,11,0.09090909090909091,0.04668181818181818,0.007367423268676418,6.003085626328934,0.027
gene_a_disease,Gene,disease,alto,7428,33,0.3142857142857143,0.030342857142857147,0.007007634320903897,40.51907450362393,0.0
gene_a_disease,Gene,disease,alto,6750,18,0.125,0.04316666666666666,0.0077620873481300135,10.54269678542693,0.0
gene_a_disease,Gene,disease,alto,5915,21,0.15384615384615385,0.03973076923076922,0.006870634708800575,16.609147400780103,0.0
gene_a_disease,Gene,disease,alto,406902,11,0.25,0.08399999999999998,0.008306623862918075,19.984051612237693,0.001
gene_a_disease,Gene,disease,alto,2950,51,0.1111111111111111,0.019301587301587306,0.006796617064932882,13.50812072129452,0.0
gene_a_disease,Gene,disease,alto,3565,27,0.12121212121212122,0.031787878787878775,0.006541455007016056,13.670390200395815,0.0
gene_a_disease,Gene,disease,alto,8000,11,0.16666666666666666,0.08391666666666665,0.006947721449031569,11.910379626911263,0.007
gene_a_disease,Gene,disease,alto,2247,19,0.0625,0.03325,0.0076485292703891775,3.8242646351945884,0.064
gene_a_disease,Gene,disease,alto,1649,15,0.15789473684210525,0.05336842105263156,0.006183706586410324,16.90350509501645,0.0
gene_a_disease,Gene,disease,alto,5371,12,0.38461538461538464,0.07738461538461536,0.005940533715787022,51.717704827480524,0.0
gene_a_disease,Gene,disease,alto,5071,17,0.13043478260869565,0.044782608695652155,0.00741683569966608,11.54834452068282,0.0
gene_a_disease,Gene,disease,alto,6647,53,0.08571428571428572,0.017971428571428572,0.0065688814939556224,10.312692838984987,0.0
