id_a,id_b,nombre_a,nombre_b,grado_a,grado_b,n_senales,nombre,sinonimo,referencia,externo,vecindario,jaccard,detalle_nombre,detalle_sinonimo,detalle_referencia,detalle_externo,detalle_vecindario,detalle_jaccard,alguno_es_cascara,de_identidad
HP_3000015,HP_3000020,Abnormality of risorius muscle,Abnormality of zygomaticus minor muscle,2,2,1,False,False,False,False,True,False,,,,,c9b7e70caf1bc74773ec6a2bcab931207a7dc02d,,False,False
HP_3000018,HP_3000020,Abnormality of zygomaticus major muscle,Abnormality of zygomaticus minor muscle,2,2,1,False,False,False,False,True,False,,,,,c9b7e70caf1bc74773ec6a2bcab931207a7dc02d,,False,False
HP_4000025,HP_4000031,Anti-integrin antibody positivity,Anti-type VII collagen antibody,2,2,1,False,False,False,False,True,False,,,,,f8759dfaec4324762de7fb1e096cdac81a8c6ea5,,False,False
HP_4000030,HP_5000011,Anti-reticulin antibody positivity,Anti-GAD65 antibody,3,3,1,False,False,False,False,True,False,,,,,52f789806912711c3f77b5a152525c76fe4c0eb2,,False,False
HP_4000030,HP_6000343,Anti-reticulin antibody positivity,Antiparietal cell antibody positivity,3,3,1,False,False,False,False,True,False,,,,,52f789806912711c3f77b5a152525c76fe4c0eb2,,False,False
HP_5000011,HP_6000343,Anti-GAD65 antibody,Antiparietal cell antibody positivity,3,3,1,False,False,False,False,True,False,,,,,52f789806912711c3f77b5a152525c76fe4c0eb2,,False,False
HP_5200069,HP_5200134,Spinning,Jumping,2,2,1,False,False,False,False,True,False,,,,,83b81cce5581a9adc71eaeb4f6376508ca5a3c52,,False,False
HP_5200360,HP_5200361,Short REM sleep,Prolonged REM sleep,2,2,1,False,False,False,False,True,False,,,,,cc43b7bdcb0e0c2cedc2592a30b9536f060ec7bc,,False,False
HP_6000118,HP_6000331,Elevated urinary dihydrouracil level,Elevated urinary thymine level,2,2,1,False,False,False,False,True,False,,,,,6c2a71352c811a8d45e384ef40e5c19c840ed752,,False,False
HP_6000209,HP_6000210,Elevated CSF N-carbamyl-beta-aminoisobutyric acid concentration,Elevated CSF N-carbamyl-beta-alanine concentration,2,2,1,False,False,False,False,True,False,,,,,80f6ef56fc7c97afb4e669465f94b0dbffcf76f2,,False,False
HP_6000431,HP_6000702,Elevated urinary glycolic acid level,Elevated urinary glyoxylic acid level,2,2,1,False,False,False,False,True,False,,,,,5331aea8e986deb37807dad5fe7619b7d5887768,,False,False
HP_6000465,HP_6000466,Elevated urine mesaconic acid level,Elevated urine 3-methyladipic acid level,2,2,1,False,False,False,False,True,False,,,,,2af5163bb058c121af85f534ae1f51eec5d538d9,,False,False
HP_6000534,HP_6000622,Elevated urinary ureidopropionic acid level,Elevated urinary ureidoisobutyric acid level,2,2,1,False,False,False,False,True,False,,,,,d363489750b2f3ff77c6a4acece15cf4abfeb085,,False,False
HP_6000534,HP_6000623,Elevated urinary ureidopropionic acid level,Elevated urinary N-carbamyl-beta-aminoisobutyric acid level,2,2,1,False,False,False,False,True,False,,,,,d363489750b2f3ff77c6a4acece15cf4abfeb085,,False,False
HP_6000622,HP_6000623,Elevated urinary ureidoisobutyric acid level,Elevated urinary N-carbamyl-beta-aminoisobutyric acid level,2,2,1,False,False,False,False,True,False,,,,,d363489750b2f3ff77c6a4acece15cf4abfeb085,,False,False
HP_6000753,HP_6000754,Elevated circulating monomethyl sterol concentration,Elevated circulating dimethyl sterol concentration,2,2,1,False,False,False,False,True,False,,,,,f0c6886e9c03938cfb5ed4c6a81aa42f6cc784e4,,False,False
HP_6000753,HP_6001113,Elevated circulating monomethyl sterol concentration,Elevated circulating methysterol concentration,2,2,1,False,False,False,False,True,False,,,,,f0c6886e9c03938cfb5ed4c6a81aa42f6cc784e4,,False,False
HP_6000754,HP_6001113,Elevated circulating dimethyl sterol concentration,Elevated circulating methysterol concentration,2,2,1,False,False,False,False,True,False,,,,,f0c6886e9c03938cfb5ed4c6a81aa42f6cc784e4,,False,False
HP_6000864,HP_6001010,Transverse smile,Inability to protrude lips,2,2,1,False,False,False,False,True,False,,,,,6b52cd791a0b80b99018fbd8c63472d0659b2c72,,False,False
HP_6000864,HP_6001102,Transverse smile,Inability to puff cheeks,2,2,1,False,False,False,False,True,False,,,,,6b52cd791a0b80b99018fbd8c63472d0659b2c72,,False,False
HP_6001010,HP_6001102,Inability to protrude lips,Inability to puff cheeks,2,2,1,False,False,False,False,True,False,,,,,6b52cd791a0b80b99018fbd8c63472d0659b2c72,,False,False
HP_6001023,HP_6001024,Diminished long-chain-enoyl-CoA hydratase activity in cultured fibroblasts,Diminished acetyl-CoA C-acyltransferase activity in cultured fibroblasts,2,2,1,False,False,False,False,True,False,,,,,9c3f57d8bdf9bfc127a71aa6d7c38543cf54e9dc,,False,False
meddra:10001507,meddra:10034966,Agranulocytosis,Photosensitivity,2,2,1,False,False,False,False,True,False,,,,,b102743ff7afe33a373cb67c5f91a5c328379927,,True,False
meddra:10003591,meddra:10029864,Ataxia,Nystagmus,2,2,1,False,False,False,False,True,False,,,,,f061e256a50cc557178feec2c7ea8adcfcad147c,,True,False
meddra:10003658,meddra:10050584,Atrial fibrillation,Contusion,2,2,1,False,False,False,False,True,False,,,,,8703b724cb7b9930e6dabddca7901a6a48f784e0,,True,False
meddra:10012174,meddra:10029354,Dehydration,Neutropenia,3,3,1,False,False,False,False,True,False,,,,,b06aa1ce31cda923f0e87fea0a0dd35fe093d34c,,True,False
meddra:10013916,meddra:10013983,Dyskinesia,Dystonia,2,2,1,False,False,False,False,True,False,,,,,91f64b1e40b86ad1c9df916c5b91e65edded486f,,True,False
meddra:10016288,meddra:10029328,Febrile neutropenia,Neuropathy,2,2,1,False,False,False,False,True,False,,,,,b73354e658877f722343f7888f0ccea907e71724,,True,False
meddra:10016288,meddra:10035664,Febrile neutropenia,Pneumonia,2,2,1,False,False,False,False,True,False,,,,,b73354e658877f722343f7888f0ccea907e71724,,True,False
meddra:10029328,meddra:10035664,Neuropathy,Pneumonia,2,2,1,False,False,False,False,True,False,,,,,b73354e658877f722343f7888f0ccea907e71724,,True,False
